watch_id,user_id,show_id,watch_minutes,watch_date
W02792,U0073,S001,169,2026-08-04
W02793,U0189,S022,26,2026-04-22
W02794,U0019,S027,79,2026-05-12
W02795,U0483,S024,110,2026-08-14
W02796,U0034,S020,162,2026-06-19
W02797,U0196,S010,97,2026-06-02
W02798,U0341,S011,100,2026-07-06
W02799,U0400,S026,136,2026-08-30
W02800,U0369,S016,16,2026-07-24
W02801,U0272,S003,25,2026-09-18
W02802,U0424,S030,21,2026-08-26
W02803,U0291,S017,30,2026-07-26
W02804,U0178,S011,26,2026-04-30
W02805,U0288,S009,143,2026-07-07
W02806,U0472,S027,157,2026-07-06
W02807,U0153,S002,146,2026-07-14
W02808,U0092,S021,70,2026-07-10
W02809,U0422,S003,112,2026-06-01
W02810,U0481,S023,10,2026-08-16
W02811,U0101,S006,54,2026-04-24
W02812,U0226,S015,35,2026-05-15
W02813,U0121,S014,55,2026-05-16
W02814,U0255,S026,40,2026-08-23
W02815,U0472,S027,38,2026-07-30
W02816,U0106,S017,151,2026-07-05
W02817,U0232,S004,33,2026-06-11
W02818,U0109,S022,100,2026-04-01
W02819,U0025,S027,41,2026-05-27
W02820,U0116,S018,119,2026-04-04
W02821,U0402,S005,35,2026-04-01
W02822,U0137,S028,73,2026-03-27
W02823,U0328,S020,115,2026-06-24
W02824,U0086,S019,167,2026-04-02
W02825,U0053,S028,108,2026-05-05
W02826,U0235,S011,40,2026-06-26
W02827,U0433,S016,109,2026-05-21
W02828,U0478,S023,156,2026-07-07
W02829,U0396,S015,168,2026-08-13
W02830,U0427,S005,174,2026-08-17
W02831,U0463,S029,123,2026-06-13
W02832,U0107,S026,117,2026-07-16
W02833,U0130,S020,24,2026-05-25
W02834,U0244,S004,59,2026-08-12
W02835,U0166,S023,68,2026-07-22
W02836,U0090,S019,84,2026-06-19
W02837,U0412,S024,132,2026-06-29
W02838,U0136,S029,148,2026-08-13
W02839,U0229,S018,59,2026-05-21
W02840,U0398,S022,146,2026-07-30
W02841,U0483,S011,117,2026-04-21
W02842,U0460,S003,176,2026-06-07
W02843,U0078,S024,165,2026-05-21
W02844,U0075,S007,34,2026-05-04
W02845,U0021,S010,180,2026-04-12
W02846,U0015,S019,57,2026-06-28
W02847,U0086,S021,125,2026-05-30
W02848,U0492,S018,160,2026-06-08
W02849,U0141,S005,13,2026-08-06
W02850,U0476,S014,18,2026-06-06
W02851,U0121,S019,172,2026-08-21
W02852,U0101,S021,155,2026-05-28
W02853,U0353,S008,90,2026-06-17
W02854,U0043,S002,15,2026-05-03
W02855,U0214,S014,76,2026-04-22
W02856,U0396,S004,21,2026-07-09
W02857,U0237,S002,11,2026-04-09
W02858,U0399,S023,166,2026-07-20
W02859,U0337,S007,165,2026-07-03
W02860,U0142,S012,167,2026-06-10
W02861,U0465,S014,79,2026-07-16
W02862,U0371,S024,15,2026-04-10
W02863,U0283,S018,97,2026-07-20
W02864,U0229,S024,33,2026-07-26
W02865,U0358,S002,177,2026-09-01
W02866,U0047,S015,33,2026-05-11
W02867,U0321,S018,53,2026-05-17
W02868,U0332,S025,116,2026-06-22
W02869,U0156,S008,133,2026-06-22
W02870,U0199,S023,171,2026-08-07
W02871,U0395,S022,172,2026-05-21
W02872,U0116,S029,51,2026-04-26
W02873,U0284,S027,33,2026-03-26
W02874,U0136,S010,127,2026-08-03
W02875,U0237,S021,141,2026-07-25
W02876,U0475,S004,14,2026-07-08
W02877,U0481,S017,107,2026-04-09
W02878,U0286,S008,112,2026-08-10
W02879,U0063,S015,35,2026-05-22
W02880,U0441,S005,16,2026-09-11
W02881,U0127,S008,101,2026-08-06
W02882,U0423,S030,112,2026-05-12
W02883,U0476,S014,62,2026-04-17
W02884,U0242,S006,141,2026-03-27
W02885,U0490,S018,117,2026-08-06
W02886,U0112,S025,16,2026-05-19
W02887,U0230,S028,76,2026-05-21
W02888,U0364,S015,157,2026-06-02
W02889,U0083,S016,133,2026-07-16
W02890,U0395,S008,76,2026-08-21
W02891,U0471,S007,160,2026-04-25
W02892,U0189,S007,119,2026-08-06
W02893,U0290,S010,156,2026-04-30
W02894,U0058,S009,57,2026-04-16
W02895,U0115,S018,50,2026-04-27
W02896,U0304,S013,34,2026-09-02
W02897,U0372,S014,117,2026-03-29
W02898,U0281,S019,48,2026-05-30
W02899,U0119,S015,89,2026-03-28
W02900,U0027,S008,83,2026-04-20
W02901,U0191,S004,156,2026-06-30
W02902,U0255,S028,132,2026-05-02
W02903,U0495,S014,170,2026-08-31
W02904,U0240,S010,92,2026-09-10
W02905,U0286,S022,12,2026-09-18
W02906,U0357,S009,11,2026-07-01
W02907,U0204,S022,15,2026-09-06
W02908,U0107,S027,177,2026-06-17
W02909,U0492,S029,132,2026-04-21
W02910,U0222,S002,120,2026-06-10
W02911,U0258,S029,110,2026-06-20
W02912,U0246,S028,106,2026-04-09
W02913,U0111,S006,136,2026-04-19
W02914,U0104,S013,156,2026-06-24
W02915,U0480,S027,10,2026-06-07
W02916,U0235,S020,42,2026-09-17
W02917,U0040,S005,26,2026-07-01
W02918,U0382,S008,66,2026-07-09
W02919,U0298,S002,146,2026-05-31
W02920,U0376,S023,172,2026-08-09
W02921,U0242,S007,63,2026-05-03
W02922,U0084,S018,34,2026-04-14
W02923,U0323,S028,161,2026-07-25
W02924,U0482,S014,31,2026-05-22
W02925,U0139,S016,17,2026-07-11
W02926,U0295,S011,172,2026-05-07
W02927,U0049,S014,47,2026-06-24
W02928,U0136,S022,174,2026-07-11
W02929,U0219,S028,49,2026-07-09
W02930,U0034,S015,136,2026-04-03
W02931,U0273,S001,119,2026-05-14
W02932,U0308,S022,18,2026-06-10
W02933,U0289,S028,122,2026-08-21
W02934,U0477,S013,158,2026-05-14
W02935,U0186,S021,19,2026-09-02
W02936,U0262,S024,124,2026-04-20
W02937,U0121,S013,74,2026-05-27
W02938,U0276,S025,55,2026-08-03
W02939,U0392,S010,122,2026-08-26
W02940,U0233,S003,148,2026-07-30
W02941,U0012,S010,162,2026-07-07
W02942,U0177,S017,20,2026-04-21
W02943,U0446,S022,173,2026-05-06
W02944,U0039,S021,65,2026-06-03
W02945,U0360,S001,65,2026-05-27
W02946,U0118,S004,39,2026-07-01
W02947,U0268,S024,44,2026-04-01
W02948,U0333,S020,168,2026-03-27
W02949,U0358,S011,96,2026-04-13
W02950,U0196,S020,89,2026-08-06
W02951,U0135,S022,84,2026-09-13
W02952,U0440,S001,67,2026-04-15
W02953,U0093,S027,112,2026-06-14
W02954,U0396,S007,137,2026-09-02
W02955,U0055,S007,115,2026-05-16
W02956,U0062,S016,99,2026-08-13
W02957,U0232,S009,107,2026-07-10
W02958,U0493,S013,128,2026-05-19
W02959,U0292,S025,161,2026-05-14
W02960,U0428,S017,139,2026-08-10
W02961,U0141,S029,123,2026-07-24
W02962,U0284,S028,164,2026-07-06
W02963,U0143,S008,42,2026-04-29
W02964,U0276,S010,149,2026-07-22
W02965,U0357,S009,32,2026-06-19
W02966,U0456,S016,23,2026-05-13
W02967,U0347,S025,86,2026-07-05
W02968,U0085,S013,40,2026-08-27
W02969,U0229,S016,131,2026-05-14
W02970,U0363,S022,142,2026-05-17
W02971,U0141,S028,52,2026-04-23
W02972,U0345,S019,108,2026-05-22
W02973,U0047,S007,80,2026-06-17
W02974,U0422,S003,71,2026-04-03
W02975,U0109,S007,46,2026-09-03
W02976,U0119,S018,95,2026-08-04
W02977,U0382,S008,61,2026-07-07
W02978,U0091,S001,90,2026-06-06
W02979,U0298,S012,121,2026-07-07
W02980,U0238,S030,164,2026-09-06
W02981,U0240,S008,160,2026-04-30
W02982,U0362,S029,122,2026-04-12
W02983,U0064,S027,123,2026-06-06
W02984,U0020,S016,154,2026-09-01
W02985,U0208,S019,129,2026-05-15
W02986,U0392,S006,47,2026-05-08
W02987,U0181,S029,114,2026-07-06
W02988,U0100,S026,168,2026-09-14
W02989,U0300,S028,85,2026-06-21
W02990,U0401,S015,82,2026-06-03
W02991,U0423,S010,149,2026-06-11
W02992,U0096,S025,112,2026-07-23
W02993,U0402,S015,15,2026-04-05
W02994,U0122,S012,180,2026-05-23
W02995,U0116,S003,71,2026-04-17
W02996,U0453,S018,153,2026-05-10
W02997,U0392,S025,105,2026-04-19
W02998,U0382,S026,95,2026-06-02
W02999,U0415,S011,147,2026-04-23
W03000,U0184,S025,85,2026-07-21
